task,route,estimator,score_type,balance,fraction,metric,seed,comparison,left_mean,high_mean,gap,left_mask_n,high_mask_n,direction
sst2,direct,magnitude,positive,layer_balanced,0.01,accuracy,2027,low_minus_high,0.8165137614678899,0.819954128440367,-0.0034403669724770714,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,accuracy,2027,random_minus_high,0.8186926605504586,0.819954128440367,-0.0012614678899083298,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,1234,low_minus_high,0.11202980032673532,0.09723835147338056,-0.01479144885335476,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,1234,random_minus_high,0.11171464931261088,0.09723835147338056,-0.014476297839230323,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,1337,low_minus_high,0.12129311166101198,0.1017551058996129,-0.01953800576139908,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,1337,random_minus_high,0.12216143143134976,0.1017551058996129,-0.020406325531736866,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,2027,low_minus_high,0.10502262359334646,0.0993097949512241,-0.005712828642122358,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,ece,2027,random_minus_high,0.1065207077009049,0.0993097949512241,-0.0072109127496807895,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,1234,low_minus_high,0.5462071860055311,0.4888584479826306,-0.05734873802290047,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,1234,random_minus_high,0.5396782948814949,0.4888584479826306,-0.05081984689886426,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,1337,low_minus_high,0.5594842906938781,0.5030614788379144,-0.05642281185596365,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,1337,random_minus_high,0.5525419552665237,0.5030614788379144,-0.04948047642860931,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,2027,low_minus_high,0.5262569564334844,0.4773863263496565,-0.04887063008382786,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.01,nll,2027,random_minus_high,0.521157870171677,0.4773863263496565,-0.04377154382202053,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,1234,low_minus_high,0.819954128440367,0.8268348623853211,-0.006880733944954143,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,1234,random_minus_high,0.8193233944954128,0.8268348623853211,-0.007511467889908308,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,1337,low_minus_high,0.8073394495412844,0.8073394495412844,0.0,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,1337,random_minus_high,0.8061926605504587,0.8073394495412844,-0.0011467889908257645,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,2027,low_minus_high,0.8165137614678899,0.8107798165137615,0.005733944954128378,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,accuracy,2027,random_minus_high,0.8188073394495412,0.8107798165137615,0.008027522935779685,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,1234,low_minus_high,0.11193322215613694,0.08306085224942827,-0.02887236990670866,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,1234,random_minus_high,0.11053544153498499,0.08306085224942827,-0.02747458928555671,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,1337,low_minus_high,0.1213033234257559,0.08367327221650056,-0.03763005120925533,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,1337,random_minus_high,0.12005241039397525,0.08367327221650056,-0.03637913817747469,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,2027,low_minus_high,0.10498341371611991,0.0887880557755758,-0.01619535794054411,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,ece,2027,random_minus_high,0.10578114954009224,0.0887880557755758,-0.016993093764516437,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,1234,low_minus_high,0.54603115065929,0.4580225435965652,-0.08800860706272479,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,1234,random_minus_high,0.5327477228682522,0.4580225435965652,-0.07472517927168704,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,1337,low_minus_high,0.5598614131091931,0.46876286558055,-0.0910985475286431,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,1337,random_minus_high,0.5461047227366256,0.46876286558055,-0.07734185715607556,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,2027,low_minus_high,0.5259387659233644,0.45681697396783655,-0.06912179195552787,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.02,nll,2027,random_minus_high,0.5145631436224377,0.45681697396783655,-0.057746169654601165,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,1234,low_minus_high,0.819954128440367,0.805045871559633,0.014908256880733939,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,1234,random_minus_high,0.8174311926605504,0.805045871559633,0.01238532110091739,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,1337,low_minus_high,0.8073394495412844,0.783256880733945,0.0240825688073395,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,1337,random_minus_high,0.8069380733944953,0.783256880733945,0.023681192660550354,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,2027,low_minus_high,0.8165137614678899,0.7660550458715596,0.050458715596330306,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,accuracy,2027,random_minus_high,0.8172591743119266,0.7660550458715596,0.051204128440367036,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,1234,low_minus_high,0.11217034148903765,0.04219429105334882,-0.06997605043568883,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,1234,random_minus_high,0.10535640118092496,0.04219429105334882,-0.06316211012757614,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,1337,low_minus_high,0.12122269290417198,0.06289150838975477,-0.05833118451441721,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,1337,random_minus_high,0.11228824600249135,0.06289150838975477,-0.04939673761273658,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,2027,low_minus_high,0.10489415693138598,0.06629504151831811,-0.038599115413067875,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,ece,2027,random_minus_high,0.10172734361431646,0.06629504151831811,-0.03543230209599835,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,1234,low_minus_high,0.5462157835654162,0.45001575897593016,-0.09620002458948607,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,1234,random_minus_high,0.5156118856110704,0.45001575897593016,-0.06559612663514025,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,1337,low_minus_high,0.5595722567597661,0.4980859349080182,-0.06148632185174785,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,1337,random_minus_high,0.5255873006965042,0.4980859349080182,-0.027501365788485943,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,2027,low_minus_high,0.5263639105432624,0.47828007386911897,-0.0480838366741434,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.05,nll,2027,random_minus_high,0.5010039823420278,0.47828007386911897,-0.022723908472908838,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,1234,low_minus_high,0.819954128440367,0.7236238532110092,0.09633027522935778,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,1234,random_minus_high,0.8190366972477066,0.7236238532110092,0.09541284403669736,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,1337,low_minus_high,0.8084862385321101,0.6422018348623854,0.16628440366972475,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,1337,random_minus_high,0.8080275229357798,0.6422018348623854,0.16582568807339448,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,2027,low_minus_high,0.8176605504587156,0.7568807339449541,0.06077981651376141,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,accuracy,2027,random_minus_high,0.8134747706422016,0.7568807339449541,0.056594036697247496,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,1234,low_minus_high,0.11171301554002994,0.031268897333529555,-0.08044411820650038,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,1234,random_minus_high,0.09447999820274564,0.031268897333529555,-0.06321110086921608,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,1337,low_minus_high,0.12086309246451876,0.12074250262226327,-0.00012058984225549185,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,1337,random_minus_high,0.10224354044941944,0.12074250262226327,0.01849896217284383,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,2027,low_minus_high,0.10490554484354175,0.04571261503739177,-0.059192929806149985,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,ece,2027,random_minus_high,0.0958956061588213,0.04571261503739177,-0.05018299112142953,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,1234,low_minus_high,0.546785991536368,0.5238056981235469,-0.02298029341282104,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,1234,random_minus_high,0.4860029144776524,0.5238056981235469,0.03780278364589451,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,1337,low_minus_high,0.5587551919145322,0.6007618997075143,0.0420067077929821,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,1337,random_minus_high,0.4952514730188824,0.6007618997075143,0.10551042668863186,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,2027,low_minus_high,0.5266279287021095,0.5053944934945588,-0.02123343520755072,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.1,nll,2027,random_minus_high,0.47975883454494517,0.5053944934945588,0.025635658949613616,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,1234,low_minus_high,0.8222477064220184,0.5825688073394495,0.2396788990825689,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,1234,random_minus_high,0.8183486238532112,0.5825688073394495,0.23577981651376168,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,1337,low_minus_high,0.8073394495412844,0.5252293577981652,0.2821100917431193,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,1337,random_minus_high,0.8090022935779817,0.5252293577981652,0.28377293577981655,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,2027,low_minus_high,0.8165137614678899,0.7717889908256881,0.044724770642201817,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,accuracy,2027,random_minus_high,0.8061926605504587,0.7717889908256881,0.0344036697247706,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,1234,low_minus_high,0.11263272328812923,0.17258994660762572,0.05995722331949649,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,1234,random_minus_high,0.07322621364589055,0.17258994660762572,0.09936373296173517,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,1337,low_minus_high,0.11946491115438962,0.2355157636884586,0.116050852534069,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,1337,random_minus_high,0.07320543470853089,0.2355157636884586,0.16231032897992773,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,2027,low_minus_high,0.10506147196613874,0.17914076159017323,0.07407928962403448,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,ece,2027,random_minus_high,0.07778758921498687,0.17914076159017323,0.10135317237518636,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,1234,low_minus_high,0.5483389010123156,0.6237459521774852,0.07540705116516955,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,1234,random_minus_high,0.4424649623760937,0.6237459521774852,0.1812809898013915,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,1337,low_minus_high,0.5565300187386504,0.647105105973165,0.09057508723451457,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,1337,random_minus_high,0.45373863088428423,0.647105105973165,0.19336647508888072,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,2027,low_minus_high,0.5256170338583649,0.5833351962063291,0.05771816234796423,1,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.2,nll,2027,random_minus_high,0.45234313268863824,0.5833351962063291,0.13099206351769088,20,1,positive_means_high_pruning_is_more_harmful
sst2,direct,magnitude,positive,layer_balanced,0.3,accuracy,1234,low_minus_high,0.8211009174311926,0.4908256880733945,0.33027522935779813,1,1,positive_means_high_pruning_is_more_harmful
