task,route,seed,mask_seed,mask_id,estimator,score_type,balance,mode,fraction,metric,value
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.01,accuracy,0.8096330275229358
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.01,nll,0.5530994611048917
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.01,ece,0.12355702247334532
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.02,accuracy,0.8084862385321101
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.02,nll,0.5514133424933897
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.02,ece,0.12390165841154027
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.05,accuracy,0.801605504587156
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.05,nll,0.5285180517292898
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.05,ece,0.11849338435594908
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.1,accuracy,0.8061926605504587
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.1,nll,0.5010160945971077
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.1,ece,0.11039858984410733
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.2,accuracy,0.8130733944954128
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.2,nll,0.44468819548230654
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.2,ece,0.06953637697579929
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.3,accuracy,0.8004587155963303
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.3,nll,0.46826724967825306
sst2,direct,1337,1350,13,random,positive,layer_balanced,random,0.3,ece,0.052744393627949804
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.001,accuracy,0.8073394495412844
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.001,nll,0.559850781609159
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.001,ece,0.12121318252580271
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.005,accuracy,0.805045871559633
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.005,nll,0.5564954299992377
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.005,ece,0.12028083213641838
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.01,accuracy,0.8061926605504587
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.01,nll,0.5550119237068596
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.01,ece,0.12106132844941986
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.02,accuracy,0.8073394495412844
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.02,nll,0.544588556256863
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.02,ece,0.12096575277242172
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.05,accuracy,0.8061926605504587
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.05,nll,0.5269435600403252
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.05,ece,0.1126185874893868
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.1,accuracy,0.8061926605504587
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.1,nll,0.4898731828829564
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.1,ece,0.10260869875809364
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.2,accuracy,0.8119266055045872
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.2,nll,0.45359579275507445
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.2,ece,0.06716302829166976
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.3,accuracy,0.8142201834862385
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.3,nll,0.4325491332132882
sst2,direct,1337,1351,14,random,positive,layer_balanced,random,0.3,ece,0.04208727174498106
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.001,accuracy,0.8073394495412844
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.001,nll,0.5589118676448087
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.001,ece,0.1209551861751944
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.005,accuracy,0.8084862385321101
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.005,nll,0.5567883933902881
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.005,ece,0.12274349058319878
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.01,accuracy,0.8084862385321101
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.01,nll,0.5552941497859605
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.01,ece,0.12349125025671492
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.02,accuracy,0.8084862385321101
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.02,nll,0.5449131426461246
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.02,ece,0.11816198055386473
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.05,accuracy,0.8073394495412844
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.05,nll,0.5273400299046018
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.05,ece,0.11604708085086851
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.1,accuracy,0.8038990825688074
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.1,nll,0.49417605695374517
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.1,ece,0.10444758305369356
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.2,accuracy,0.8119266055045872
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.2,nll,0.44884885177699796
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.2,ece,0.0730218696304574
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.3,accuracy,0.8222477064220184
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.3,nll,0.4157076174512916
sst2,direct,1337,1352,15,random,positive,layer_balanced,random,0.3,ece,0.0416722041282771
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.001,accuracy,0.8073394495412844
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.001,nll,0.559368666979151
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.001,ece,0.12308553499000552
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.005,accuracy,0.8061926605504587
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.005,nll,0.5554335759867222
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.005,ece,0.12094996482250853
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.01,accuracy,0.8038990825688074
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.01,nll,0.5532261387470665
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.01,ece,0.12265369508368829
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.02,accuracy,0.8038990825688074
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.02,nll,0.5526408763653642
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.02,ece,0.12155892453132344
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.05,accuracy,0.8038990825688074
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.05,nll,0.5299334228038788
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.05,ece,0.11572189053669402
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.1,accuracy,0.8038990825688074
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.1,nll,0.5009453031448049
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.1,ece,0.1027687828839694
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.2,accuracy,0.805045871559633
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.2,nll,0.4644019305706024
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.2,ece,0.07079653617854476
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.3,accuracy,0.7775229357798165
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.3,nll,0.498987495078953
sst2,direct,1337,1353,16,random,positive,layer_balanced,random,0.3,ece,0.05920462958881334
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.001,accuracy,0.8073394495412844
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.001,nll,0.5592056747970231
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.001,ece,0.12138763588841495
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.005,accuracy,0.8038990825688074
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.005,nll,0.5570520895336746
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.005,ece,0.12133405620195781
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.01,accuracy,0.8038990825688074
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.01,nll,0.5527704582301849
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.01,ece,0.12113153113299052
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.02,accuracy,0.8027522935779816
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.02,nll,0.545629915567713
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.02,ece,0.12054959355755868
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.05,accuracy,0.8084862385321101
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.05,nll,0.5294794019209136
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.05,ece,0.11150818033746002
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.1,accuracy,0.8096330275229358
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.1,nll,0.5071787530675941
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.1,ece,0.10089858466704871
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.2,accuracy,0.786697247706422
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.2,nll,0.5424809587111167
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.2,ece,0.09048020078406083
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.3,accuracy,0.7993119266055045
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.3,nll,0.45526709332378634
sst2,direct,1337,1354,17,random,positive,layer_balanced,random,0.3,ece,0.04504199548298082
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.001,accuracy,0.8061926605504587
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.001,nll,0.5588134858039541
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.001,ece,0.12018263773243859
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.005,accuracy,0.8073394495412844
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.005,nll,0.5549717159993058
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.005,ece,0.12218792915168608
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.01,accuracy,0.8073394495412844
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.01,nll,0.5504957046530662
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.01,ece,0.12188840235237364
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.02,accuracy,0.8073394495412844
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.02,nll,0.5449147585335128
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.02,ece,0.12205730395395925
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.05,accuracy,0.8107798165137615
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.05,nll,0.5142266780411432
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.05,ece,0.11326276844007288
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.1,accuracy,0.8073394495412844
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.1,nll,0.487238161334204
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.1,ece,0.09920164911625484
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.2,accuracy,0.8165137614678899
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.2,nll,0.4287410908882771
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.2,ece,0.06133462258420047
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.3,accuracy,0.8119266055045872
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.3,nll,0.4196691012710606
sst2,direct,1337,1355,18,random,positive,layer_balanced,random,0.3,ece,0.01973568914280044
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.0,accuracy,0.8073394495412844
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.0,nll,0.5593566448863493
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.0,ece,0.1212729958458999
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.001,accuracy,0.8084862385321101
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.001,nll,0.557140017868182
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.001,ece,0.1199151318882068
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.005,accuracy,0.8084862385321101
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.005,nll,0.5571287561447249
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.005,ece,0.12360303470973588
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.01,accuracy,0.8096330275229358
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.01,nll,0.5545221236320811
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.01,ece,0.12456126381784133
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.02,accuracy,0.805045871559633
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.02,nll,0.5521357015732231
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.02,ece,0.11789303033183374
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.05,accuracy,0.8107798165137615
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.05,nll,0.5295963407656469
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.05,ece,0.11041657652709452
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.1,accuracy,0.8153669724770642
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.1,nll,0.5090742742796557
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.1,ece,0.09976679431687907
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.2,accuracy,0.8142201834862385
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.2,nll,0.4479054822287428
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.2,ece,0.0715086543171918
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.3,accuracy,0.8176605504587156
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.3,nll,0.4264628772341877
sst2,direct,1337,1356,19,random,positive,layer_balanced,random,0.3,ece,0.037624613912860205
sst2,direct,2027,2027,0,u_statistic,positive,global,high,0.0,accuracy,0.8165137614678899
sst2,direct,2027,2027,0,u_statistic,positive,global,high,0.0,nll,0.5261339113936512
